idx,smiles
23769,N#CCOC1=CN=CN1
23770,N#CCOC1=CN=CO1
23771,N#CCOC1=NC=CN1
23772,N#CCOC1=NC=CO1
23773,C#CCCC1=CNC=C1
23774,C#CCCC1=CNC=N1
23775,C#CCCC1=COC=C1
23776,C#CCCC1=COC=N1
23777,C#CCNC1=CNC=C1
23778,C#CCNC1=CNC=N1
23779,C#CCNC1=COC=C1
23780,C#CCNC1=COC=N1
23781,C#CCOC1=CNC=C1
23782,C#CCOC1=CNC=N1
23783,C#CCOC1=COC=C1
23784,C#CCOC1=COC=N1
23785,N#CCCC1=CNC=C1
23786,N#CCCC1=CNC=N1
23787,N#CCCC1=COC=C1
23788,N#CCCC1=COC=N1
23789,N#CCNC1=CNC=C1
23790,N#CCNC1=CNC=N1
23791,N#CCNC1=COC=C1
23792,N#CCNC1=COC=N1
23793,N#CCOC1=CNC=C1
23794,N#CCOC1=CNC=N1
23795,N#CCOC1=COC=C1
23796,N#CCOC1=COC=N1
23797,C#CCCN1C=CC=C1
23798,C#CCCN1C=CN=C1
23799,N#CCCN1C=CC=C1
23800,N#CCCN1C=CN=C1
23801,C(C1CC1)C1=CC=CN1
23802,C(C1CC1)C1=CC=CO1
23803,C(C1CC1)C1=CN=CN1
23804,C(C1CC1)C1=CN=CO1
23805,C(C1CC1)C1=NC=CN1
23806,C(C1CC1)C1=NC=CO1
23807,C(C1CN1)C1=CC=CO1
23808,C(C1CN1)C1=CN=CN1
23809,C(C1CN1)C1=CN=CO1
23810,C(C1CN1)C1=NC=CN1
23811,C(C1CN1)C1=NC=CO1
23812,C(C1CO1)C1=CC=CN1
23813,C(C1CO1)C1=CC=CO1
23814,C(C1CO1)C1=CN=CN1
23815,C(C1CO1)C1=CN=CO1
23816,C(C1CO1)C1=NC=CN1
23817,C(C1CO1)C1=NC=CO1
23818,C(N1CC1)C1=CC=CN1
23819,C(N1CC1)C1=CC=CO1
23820,C(N1CC1)C1=CN=CN1
23821,C(N1CC1)C1=CN=CO1
23822,C(N1CC1)C1=NC=CN1
23823,C(N1CC1)C1=NC=CO1
23824,C1CC1NC1=CC=CN1
23825,C1CC1NC1=CC=CO1
23826,C1CC1NC1=CN=CO1
23827,C1CC1NC1=NC=CO1
23828,C1CC1OC1=CC=CN1
23829,C1CC1OC1=CC=CO1
23830,C1CC1OC1=CN=CN1
23831,C1CC1OC1=CN=CO1
23832,C1CC1OC1=NC=CN1
23833,C1CC1OC1=NC=CO1
23834,C(C1CC1)C1=CNC=C1
23835,C(C1CC1)C1=CNC=N1
23836,C(C1CC1)C1=COC=C1
23837,C(C1CC1)C1=COC=N1
23838,C(C1CN1)C1=CNC=N1
23839,C(C1CN1)C1=COC=C1
23840,C(C1CN1)C1=COC=N1
23841,C(C1CO1)C1=CNC=C1
23842,C(C1CO1)C1=CNC=N1
23843,C(C1CO1)C1=COC=C1
23844,C(C1CO1)C1=COC=N1
23845,C(N1CC1)C1=CNC=C1
23846,C(N1CC1)C1=CNC=N1
23847,C(N1CC1)C1=COC=C1
23848,C(N1CC1)C1=COC=N1
23849,C1CC1NC1=CNC=C1
23850,C1CC1NC1=CNC=N1
23851,C1CC1NC1=COC=C1
23852,C1CC1NC1=COC=N1
23853,C1CC1OC1=CNC=C1
23854,C1CC1OC1=CNC=N1
23855,C1CC1OC1=COC=C1
23856,C1CC1OC1=COC=N1
23857,C(C1CC1)N1C=CC=C1
23858,C(C1CC1)N1C=CN=C1
23859,C(C1CN1)N1C=CN=C1
23860,C(C1CO1)N1C=CC=C1
23861,C(C1CO1)N1C=CN=C1
23862,C1=CN2C=CC=CC2=C1
23863,C1=CN2C=CC=CC2=N1
23864,C1=CN2C=CC=NC2=C1
23865,C1=CN2C=CC=NC2=N1
23866,C1=CN2C=CN=CC2=C1
23867,C1=CN2C=CN=CC2=N1
23868,C1=CN2C=NC=CC2=C1
23869,C1=CN2C=NC=CC2=N1
23870,C1=CN2C=NC=NC2=C1
23871,C1=CN2C=NC=NC2=N1
23872,C1=NC=C2C=NC=CN12
23873,C1=NC=C2N=CC=CN12
23874,C1=NC=C2N=CN=CN12
23875,C1C2C=CC3=C2N1C=C3
23876,C1C2C=CC3=C2N1C=N3
23877,C1C2C=CC3=CC=C1N23
23878,C1C2C=CC3=CN=C1N23
23879,C1C2C=CC3=NC=C1N23
23880,C1C2CC1C1=C2NC=C1
23881,C1C2CC1C1=C2NC=N1
23882,C1C2CC1C1=C2OC=C1
23883,C1C2CC1C1=C2OC=N1
23884,C1C2CN1C1=C2C=CN1
23885,C1C2CN1C1=C2C=CO1
23886,C1C2CN1C1=C2N=CO1
23887,C1C2CN1C1=C2NC=C1
23888,C1C2CN1C1=C2NC=N1
23889,C1C2CN1C1=C2OC=C1
23890,C1C2CN1C1=C2OC=N1
23891,C1C2NC1C1=C2NC=N1
23892,C1C2NC1C1=C2OC=C1
23893,C1C2NC1C1=C2OC=N1
23894,C1C2OC1C1=C2NC=C1
23895,C1C2OC1C1=C2NC=N1
23896,C1C2OC1C1=C2OC=C1
23897,C1C2OC1C1=C2OC=N1
23898,C1C2CC1C1=CC=CN21
23899,C1C2CC1C1=CN=CN21
23900,C1C2CC1C1=NC=CN21
23901,C1C2CN1C1=CC=CN21
23902,C1C2CN1C1=NC=CN21
23903,C1C2CC1C1=CNC=C21
23904,C1C2CC1C1=COC=C21
23905,C1C2CN1C1=CNC=C21
23906,C1C2CN1C1=COC=C21
23907,C1C2OC1C1=CNC=C21
23908,C1C2OC1C1=COC=C21
23909,C1C2CC3=C(C=CN3)C12
23910,C1C2CC3=C(C=CN3)N12
23911,C1C2CC3=C(C=CO3)C12
23912,C1C2CC3=C(C=CO3)N12
23913,C1C2CC3=C(N=CN3)C12
23914,C1C2CC3=C(N=CN3)N12
23915,C1C2CC3=C(N=CO3)C12
23916,C1C2CC3=C(N=CO3)N12
23917,C1C2N1CC1=C2C=CN1
23918,C1C2N1CC1=C2C=CO1
23919,C1C2N1CC1=C2N=CN1
23920,C1C2N1CC1=C2N=CO1
23921,C1C2NC2C2=C1NC=C2
23922,C1C2NC2C2=C1NC=N2
23923,C1C2NC2C2=C1OC=C2
23924,C1C2NC2C2=C1OC=N2
23925,C1C2NC3=C(C=CN3)C12
23926,C1C2NC3=C(C=CO3)C12
23927,C1C2NC3=C(N=CO3)C12
23928,C1C2OC2C2=C1NC=C2
23929,C1C2OC2C2=C1NC=N2
23930,C1C2OC2C2=C1OC=C2
23931,C1C2OC2C2=C1OC=N2
23932,C1C2OC3=C(C=CN3)C12
23933,C1C2OC3=C(C=CO3)C12
23934,C1C2OC3=C(N=CN3)C12
23935,C1C2OC3=C(N=CO3)C12
23936,C1C2CC3=C(NC=C3)C12
23937,C1C2CC3=C(NC=C3)N12
23938,C1C2CC3=C(NC=N3)C12
23939,C1C2CC3=C(OC=C3)C12
23940,C1C2CC3=C(OC=C3)N12
23941,C1C2CC3=C(OC=N3)C12
23942,C1C2CC3=C(OC=N3)N12
23943,C1C2N1CC1=C2NC=C1
23944,C1C2N1CC1=C2NC=N1
23945,C1C2N1CC1=C2OC=C1
23946,C1C2N1CC1=C2OC=N1
23947,C1C2NC2C2=C1C=CN2
23948,C1C2NC2C2=C1C=CO2
23949,C1C2NC2C2=C1N=CN2
23950,C1C2NC2C2=C1N=CO2
23951,C1C2NC3=C(NC=C3)C12
23952,C1C2NC3=C(NC=N3)C12
23953,C1C2NC3=C(OC=C3)C12
23954,C1C2NC3=C(OC=N3)C12
23955,C1C2OC2C2=C1C=CN2
23956,C1C2OC2C2=C1C=CO2
23957,C1C2OC2C2=C1N=CN2
23958,C1C2OC2C2=C1N=CO2
23959,C1C2OC3=C(NC=C3)C12
23960,C1C2OC3=C(NC=N3)C12
23961,C1C2OC3=C(OC=C3)C12
23962,C1C2OC3=C(OC=N3)C12
23963,C1C2CC3=CC=CN3C12
23964,C1C2CC3=CN=CN3C12
23965,C1C2CC3=NC=CN3C12
23966,C1C2NC3=CC=CN3C12
23967,C1C2OC3=CC=CN3C12
23968,C1C2OC3=CN=CN3C12
23969,C1C2OC3=NC=CN3C12
23970,C1C2CC3=CNC=C3C12
23971,C1C2CC3=CNC=C3N12
23972,C1C2CC3=COC=C3C12
23973,C1C2CC3=COC=C3N12
23974,C1C2N1CC1=COC=C21
23975,C1C2NC2C2=CNC=C12
23976,C1C2NC2C2=COC=C12
23977,C1C2NC3=CNC=C3C12
23978,C1C2NC3=COC=C3C12
23979,C1C2OC2C2=CNC=C12
23980,C1C2OC2C2=COC=C12
23981,C1C2OC3=CNC=C3C12
23982,C1C2OC3=COC=C3C12
23983,C1C2CN3C=CC=C3C12
23984,C1C2CN3C=CC=C3N12
23985,C1C2CN3C=CN=C3C12
23986,C1C2CN3C=CN=C3N12
23987,C1C2CN3C=NC=C3C12
23988,C1C2NC2C2=CC=CN12
23989,C1C2NC2C2=CN=CN12
23990,C1C2NC2C2=NC=CN12
23991,C1C2OC2C2=CC=CN12
23992,C1C2OC2C2=CN=CN12
23993,C1C2OC2C2=NC=CN12
23994,C1C2CCC3=C2N1C=C3
23995,C1C2CCC3=C2N1C=N3
23996,C1C2CNC3=C2N1C=C3
23997,C1C2CNC3=C2N1C=N3
23998,C1C2COC3=C2N1C=C3
23999,C1C2COC3=C2N1C=N3
24000,C1C2NCC3=C2N1C=N3
24001,C1C2OCC3=C2N1C=C3
24002,C1C2OCC3=C2N1C=N3
24003,C1C2CCC3=CC=C1N23
24004,C1C2CCC3=CN=C1N23
24005,C1C2CCC3=NC=C1N23
24006,C1C2CNC3=CC=C1N23
24007,C1C2COC3=CC=C1N23
24008,C1C2COC3=CN=C1N23
24009,C1C2COC3=NC=C1N23
24010,N1C=C2C=CC=CC2=C1
24011,N1C=C2C=CC=NC2=C1
24012,N1C=C2C=CN=CC2=C1
24013,N1C=C2C=NC=NC2=C1
24014,N1C=C2N=CC=NC2=C1
24015,O1C=C2C=CC=CC2=C1
24016,O1C=C2C=CC=NC2=C1
24017,O1C=C2C=CN=CC2=C1
24018,O1C=C2C=NC=NC2=C1
24019,O1C=C2N=CC=NC2=C1
24020,C1C=CCC2=CNC=C12
24021,C1C=CCC2=COC=C12
24022,C1N=CNC2=CNC=C12
24023,C1N=CNC2=COC=C12
24024,C1N=COC2=CNC=C12
24025,C1N=COC2=COC=C12
24026,C1CC2=CNC=C2C=C1
24027,C1CC2=COC=C2C=C1
24028,C1NC2=CNC=C2C=C1
24029,C1NC2=COC=C2C=C1
24030,C1OC2=CNC=C2C=C1
24031,C1OC2=COC=C2C=C1
24032,C1OC=NC2=CNC=C12
24033,C1OC=NC2=COC=C12
24034,C1CC2=CNC=C2CO1
24035,C1CC2=COC=C2CO1
24036,C1CCC2=CNC=C2C1
24037,C1CCC2=COC=C2C1
24038,C1CNC2=CNC=C2C1
24039,C1CNC2=CNC=C2N1
24040,C1CNC2=COC=C2C1
24041,C1CNC2=COC=C2N1
24042,C1COC2=CNC=C2C1
24043,C1COC2=CNC=C2N1
24044,C1COC2=CNC=C2O1
24045,C1COC2=COC=C2C1
24046,C1COC2=COC=C2N1
24047,C1COC2=COC=C2O1
24048,C1OCC2=CNC=C2O1
24049,C1OCC2=COC=C2O1
24050,C1CC2=C(NC=C2)C=C1
24051,C1CC2=C(NC=N2)C=C1
24052,C1CC2=C(OC=C2)C=C1
24053,C1CC2=C(OC=N2)C=C1
24054,C1NC2=C(NC=C2)C=C1
24055,C1NC2=C(NC=N2)C=C1
24056,C1NC2=C(OC=C2)C=C1
24057,C1NC2=C(OC=N2)C=C1
24058,C1NC=NC2=C1C=CO2
24059,C1NC=NC2=C1N=CO2
24060,C1OC2=C(NC=C2)C=C1
24061,C1OC2=C(NC=N2)C=C1
24062,C1OC2=C(OC=C2)C=C1
24063,C1OC2=C(OC=N2)C=C1
24064,C1OC=NC2=C1C=CN2
24065,C1OC=NC2=C1C=CO2
24066,C1OC=NC2=C1N=CN2
24067,C1OC=NC2=C1N=CO2
24068,C1C=CCC2=C1NC=C2
24069,C1C=CCC2=C1NC=N2
24070,C1C=CCC2=C1OC=C2
24071,C1C=CCC2=C1OC=N2
24072,C1N=CNC2=C1C=CO2
24073,C1N=CNC2=C1N=CN2
24074,C1N=CNC2=C1N=CO2
24075,C1N=CNC2=C1NC=C2
24076,C1N=CNC2=C1NC=N2
24077,C1N=CNC2=C1OC=C2
24078,C1N=CNC2=C1OC=N2
24079,C1N=COC2=C1C=CN2
24080,C1N=COC2=C1C=CO2
24081,C1N=COC2=C1N=CN2
24082,C1N=COC2=C1N=CO2
24083,C1N=COC2=C1NC=C2
24084,C1N=COC2=C1NC=N2
24085,C1N=COC2=C1OC=C2
24086,C1N=COC2=C1OC=N2
24087,C1CC2=C(C=C1)N=CN2
24088,C1CC2=C(C=C1)N=CO2
24089,C1CC2=C(C=CN2)C=C1
24090,C1CC2=C(C=CO2)C=C1
24091,C1NC2=C(C=C1)N=CO2
24092,C1NC2=C(C=CN2)C=C1
24093,C1NC2=C(C=CO2)C=C1
24094,C1NC=NC2=C1NC=N2
24095,C1OC2=C(C=C1)N=CN2
24096,C1OC2=C(C=C1)N=CO2
24097,C1OC2=C(C=CN2)C=C1
24098,C1OC2=C(C=CO2)C=C1
24099,C1OC=NC2=C1NC=C2
24100,C1OC=NC2=C1NC=N2
24101,C1OC=NC2=C1OC=C2
24102,C1OC=NC2=C1OC=N2
24103,C1CC2=C(CO1)C=CN2
24104,C1CC2=C(CO1)C=CO2
24105,C1CC2=C(CO1)N=CN2
24106,C1CC2=C(CO1)N=CO2
24107,C1CC2=C(CO1)NC=C2
24108,C1CC2=C(CO1)NC=N2
24109,C1CC2=C(CO1)OC=C2
24110,C1CC2=C(CO1)OC=N2
24111,C1CCC2=C(C1)NC=C2
24112,C1CCC2=C(C1)NC=N2
24113,C1CCC2=C(C1)OC=C2
24114,C1CCC2=C(C1)OC=N2
24115,C1CNC2=C(C1)C=CN2
24116,C1CNC2=C(C1)C=CO2
24117,C1CNC2=C(C1)N=CO2
24118,C1CNC2=C(C1)NC=C2
24119,C1CNC2=C(C1)NC=N2
24120,C1CNC2=C(C1)OC=C2
24121,C1CNC2=C(C1)OC=N2
24122,C1CNC2=C(N1)OC=C2
24123,C1CNC2=C(N1)OC=N2
24124,C1CNC2=C(NC=C2)N1
24125,C1CNC2=C(NC=N2)N1
24126,C1COC2=C(C1)C=CN2
24127,C1COC2=C(C1)C=CO2
24128,C1COC2=C(C1)N=CN2
24129,C1COC2=C(C1)N=CO2
24130,C1COC2=C(C1)NC=C2
24131,C1COC2=C(C1)NC=N2
24132,C1COC2=C(C1)OC=C2
24133,C1COC2=C(C1)OC=N2
24134,C1COC2=C(N1)C=CN2
24135,C1COC2=C(N1)C=CO2
24136,C1COC2=C(N1)N=CN2
24137,C1COC2=C(N1)N=CO2
24138,C1COC2=C(N1)OC=C2
24139,C1COC2=C(N1)OC=N2
24140,C1COC2=C(NC=C2)N1
24141,C1COC2=C(NC=C2)O1
24142,C1COC2=C(NC=N2)N1
24143,C1COC2=C(NC=N2)O1
24144,C1COC2=C(OC=C2)O1
24145,C1COC2=C(OC=N2)O1
24146,C1OCC2=C(NC=C2)O1
24147,C1OCC2=C(NC=N2)O1
24148,C1OCC2=C(O1)C=CN2
24149,C1OCC2=C(O1)C=CO2
24150,C1OCC2=C(O1)N=CN2
24151,C1OCC2=C(O1)N=CO2
24152,C1OCC2=C(OC=C2)O1
24153,C1OCC2=C(OC=N2)O1
24154,N1C=CC2=CC=CC2=C1
24155,N1C=CC2=CC=NC2=C1
24156,N1C=CC2=CN=CC2=C1
24157,N1C=CC2=NC=CC2=C1
24158,N1C=CC2=NC=NC2=C1
24159,N1C=NC2=CC=CC2=C1
24160,N1C=NC2=CC=NC2=C1
24161,N1C=NC2=CN=CC2=C1
24162,N1C=NC2=NC=CC2=C1
24163,N1C=NC2=NC=NC2=C1
24164,O1C=CC2=CC=CC2=C1
24165,O1C=CC2=CC=NC2=C1
24166,O1C=CC2=CN=CC2=C1
24167,O1C=CC2=NC=CC2=C1
24168,O1C=CC2=NC=NC2=C1
24169,O1C=NC2=CC=CC2=C1
24170,O1C=NC2=CC=NC2=C1
24171,O1C=NC2=CN=CC2=C1
24172,O1C=NC2=NC=CC2=C1
24173,O1C=NC2=NC=NC2=C1
24174,C1C=CC2=CC=CC=C12
24175,C1C=CC2=CC=CN=C12
24176,C1C=CC2=CC=NC=C12
24177,C1C=CC2=CN=CC=C12
24178,C1C=CC2=CN=CN=C12
24179,C1C=CC2=NC=CC=C12
24180,C1C=CC2=NC=CN=C12
24181,C1C=CC2=NC=NC=C12
24182,N1C=CC2=C1C=CC=C2
24183,N1C=CC2=C1C=CC=N2
24184,N1C=CC2=C1C=NC=C2
24185,N1C=CC2=C1C=NC=N2
24186,N1C=CC2=C1N=CC=C2
24187,N1C=CC2=C1N=CC=N2
24188,N1C=CC2=C1N=CN=C2
24189,N1C=NC2=C1C=CC=C2
24190,N1C=NC2=C1C=CC=N2
24191,N1C=NC2=C1C=CN=C2
24192,N1C=NC2=C1C=NC=C2
24193,N1C=NC2=C1C=NC=N2
24194,N1C=NC2=C1N=CC=C2
24195,N1C=NC2=C1N=CC=N2
24196,N1C=NC2=C1N=CN=C2
24197,O1C=CC2=C1C=CC=C2
24198,O1C=CC2=C1C=CC=N2
24199,O1C=CC2=C1C=CN=C2
24200,O1C=CC2=C1C=NC=C2
24201,O1C=CC2=C1C=NC=N2
24202,O1C=CC2=C1N=CC=C2
24203,O1C=CC2=C1N=CC=N2
24204,O1C=CC2=C1N=CN=C2
24205,O1C=NC2=C1C=CC=C2
24206,O1C=NC2=C1C=CC=N2
24207,O1C=NC2=C1C=CN=C2
24208,O1C=NC2=C1C=NC=C2
24209,O1C=NC2=C1C=NC=N2
24210,O1C=NC2=C1N=CC=C2
24211,O1C=NC2=C1N=CC=N2
24212,O1C=NC2=C1N=CN=C2
24213,N1C=CC=C2C=CC=C12
24214,N1C=CC=C2C=CN=C12
24215,N1C=CC=C2C=NC=C12
24216,N1C=CC=C2N=CC=C12
24217,N1C=CC=C2N=CN=C12
24218,N1C=CN=C2C=CC=C12
24219,N1C=CN=C2C=CN=C12
24220,N1C=CN=C2C=NC=C12
24221,N1C=CN=C2N=CC=C12
24222,N1C=CN=C2N=CN=C12
24223,N1C=NC=C2C=CC=C12
24224,N1C=NC=C2C=CN=C12
24225,N1C=NC=C2C=NC=C12
24226,N1C=NC=C2N=CC=C12
24227,N1C=NC=C2N=CN=C12
24228,O1C=CC=C2C=CC=C12
24229,O1C=CC=C2C=CN=C12
24230,O1C=CC=C2C=NC=C12
24231,O1C=CC=C2N=CC=C12
24232,O1C=CC=C2N=CN=C12
24233,O1C=CN=C2C=CC=C12
24234,O1C=CN=C2C=CN=C12
24235,O1C=CN=C2C=NC=C12
24236,O1C=CN=C2N=CC=C12
24237,O1C=CN=C2N=CN=C12
24238,O1C=NC=C2C=CC=C12
24239,O1C=NC=C2C=CN=C12
24240,O1C=NC=C2C=NC=C12
24241,O1C=NC=C2N=CC=C12
24242,O1C=NC=C2N=CN=C12
24243,N1C=CC=CC=CC=C1
24244,N1C=CC=CC=CN=C1
24245,N1C=CC=CC=NC=C1
24246,N1C=CC=CN=CC=C1
24247,N1C=CC=CN=CN=C1
24248,N1C=CC=NC=CN=C1
24249,N1C=CC=NC=NC=C1
24250,N1C=CN=CC=CN=C1
24251,N1C=CN=CC=NC=C1
24252,N1C=CN=CN=CN=C1
24253,N1C=NC=CC=CN=C1
24254,N1C=NC=CN=CN=C1
24255,O1C=CC=CC=CC=C1
24256,O1C=CC=CC=CN=C1
24257,O1C=CC=CC=NC=C1
24258,O1C=CC=CN=CC=C1
24259,O1C=CC=CN=CN=C1
24260,O1C=CC=NC=CN=C1
24261,O1C=CC=NC=NC=C1
24262,O1C=CN=CC=CN=C1
24263,O1C=CN=CC=NC=C1
24264,O1C=CN=CN=CN=C1
24265,O1C=NC=CC=CN=C1
24266,O1C=NC=CN=CN=C1
24267,C1C=CCC2=CC=CN12
24268,C1C=CCC2=CN=CN12
24269,C1C=CCC2=NC=CN12
24270,C1CC(C1)C1=CC=CN1
24271,C1CC(C1)C1=CC=CO1
24272,C1CC(C1)C1=CN=CN1
24273,C1CC(C1)C1=CN=CO1
24274,C1CC(C1)C1=NC=CN1
24275,C1CC(C1)C1=NC=CO1
24276,C1CC(O1)C1=CC=CN1
24277,C1CC(O1)C1=CC=CO1
24278,C1CC(O1)C1=CN=CN1
24279,C1CC(O1)C1=CN=CO1
24280,C1CC(O1)C1=NC=CN1
24281,C1CC(O1)C1=NC=CO1
24282,C1CN(C1)C1=CC=CN1
24283,C1CN(C1)C1=CC=CO1
24284,C1CN(C1)C1=CN=CO1
24285,C1CN(C1)C1=NC=CN1
24286,C1CN(C1)C1=NC=CO1
24287,C1OCC1C1=CC=CN1
24288,C1OCC1C1=CC=CO1
24289,C1OCC1C1=CN=CN1
24290,C1OCC1C1=CN=CO1
24291,C1OCC1C1=NC=CN1
24292,C1OCC1C1=NC=CO1
24293,C1CC(C1)C1=CNC=C1
24294,C1CC(C1)C1=CNC=N1
24295,C1CC(C1)C1=COC=C1
24296,C1CC(C1)C1=COC=N1
24297,C1CC(O1)C1=CNC=C1
24298,C1CC(O1)C1=CNC=N1
24299,C1CC(O1)C1=COC=C1
24300,C1CC(O1)C1=COC=N1
24301,C1CN(C1)C1=CNC=C1
24302,C1CN(C1)C1=CNC=N1
24303,C1CN(C1)C1=COC=C1
24304,C1CN(C1)C1=COC=N1
24305,C1OCC1C1=CNC=C1
24306,C1OCC1C1=CNC=N1
24307,C1OCC1C1=COC=C1
24308,C1OCC1C1=COC=N1
24309,C1CC(C1)N1C=CC=C1
24310,C1CC(C1)N1C=CN=C1
24311,C1OCC1N1C=CC=C1
24312,C1OCC1N1C=CN=C1
24313,C1CC11CC2=CC=CN12
24314,C1CC11CC2=CN=CN12
24315,C1CC11CC2=NC=CN12
24316,C1CC11CN2C=CC=C12
24317,C1CC11CN2C=CN=C12
24318,C1CC11CN2C=NC=C12
24319,C1NC11CN2C=CC=C12
24320,C1NC11CN2C=CN=C12
24321,C1NC11CN2C=NC=C12
24322,C1OC11CN2C=CC=C12
24323,C1OC11CN2C=CN=C12
24324,C1OC11CN2C=NC=C12
24325,C1CC1C1=CC=CC=C1
24326,C1CC1C1=CC=NC=C1
24327,C1CC1C1=CN=CC=C1
24328,C1CC1C1=CN=CC=N1
24329,C1CC1C1=CN=CN=C1
24330,C1CC1C1=NC=CC=C1
24331,C1CC1C1=NC=CC=N1
24332,C1CC1C1=NC=CN=C1
24333,C1CC1C1=NC=NC=C1
24334,C1CC1C1=NC=NC=N1
24335,C1CN1C1=CC=CC=C1
24336,C1CN1C1=CN=CC=C1
24337,C1CN1C1=CN=CC=N1
24338,C1CN1C1=CN=CN=C1
24339,C1CN1C1=NC=CC=C1
24340,C1CN1C1=NC=CC=N1
24341,C1CN1C1=NC=CN=C1
24342,C1CN1C1=NC=NC=C1
24343,C1CN1C1=NC=NC=N1
24344,C1NC1C1=CC=CC=C1
24345,C1NC1C1=CC=NC=C1
24346,C1NC1C1=CN=CC=C1
24347,C1NC1C1=CN=CC=N1
24348,C1NC1C1=CN=CN=C1
24349,C1NC1C1=NC=CC=C1
24350,C1NC1C1=NC=CC=N1
24351,C1NC1C1=NC=CN=C1
24352,C1NC1C1=NC=NC=C1
24353,C1NC1C1=NC=NC=N1
24354,C1OC1C1=CC=CC=C1
24355,C1OC1C1=CC=NC=C1
24356,C1OC1C1=CN=CC=C1
24357,C1OC1C1=CN=CC=N1
24358,C1OC1C1=CN=CN=C1
24359,C1OC1C1=NC=CC=C1
24360,C1OC1C1=NC=CC=N1
24361,C1OC1C1=NC=CN=C1
24362,C1OC1C1=NC=NC=C1
24363,C1OC1C1=NC=NC=N1
24364,C1CC1N=C1NC=CO1
24365,C1CC1N=C1OC=CO1
24366,C1CC2=CC=CN2C=C1
24367,C1CC2=CN=CN2C=C1
24368,C1CC2=NC=CN2C=C1
24369,C1NC2=CC=CN2C=C1
24370,C1OC2=CC=CN2C=C1
24371,C1OC2=CN=CN2C=C1
24372,C1OC2=NC=CN2C=C1
24373,C1CC2=CC=CC=C2C1
24374,C1CC2=CC=CC=C2N1
24375,C1CC2=CC=CC=C2O1
24376,C1CC2=CC=CN=C2C1
24377,C1CC2=CC=CN=C2N1
24378,C1CC2=CC=CN=C2O1
24379,C1CC2=CC=NC=C2C1
24380,C1CC2=CC=NC=C2N1
24381,C1CC2=CC=NC=C2O1
24382,C1CC2=CN=CC=C2O1
24383,C1CC2=CN=CN=C2C1
24384,C1CC2=CN=CN=C2N1
24385,C1CC2=CN=CN=C2O1
24386,C1CC2=NC=CC=C2N1
24387,C1CC2=NC=CC=C2O1
24388,C1CC2=NC=CN=C2C1
24389,C1CC2=NC=CN=C2N1
24390,C1CC2=NC=CN=C2O1
24391,C1CC2=NC=NC=C2N1
24392,C1CC2=NC=NC=C2O1
24393,C1NCC2=NC=CN=C12
24394,C1OC2=CC=CC=C2O1
24395,C1OC2=CC=CN=C2O1
24396,C1OC2=CC=NC=C2O1
24397,C1OC2=CN=CN=C2O1
24398,C1OC2=NC=CN=C2O1
24399,C1OCC2=CC=CC=C12
24400,C1OCC2=CN=CC=C12
24401,C1OCC2=NC=CC=C12
24402,C1OCC2=NC=CN=C12
24403,C1OCC2=NC=NC=C12
24404,C1CC2C1N1C=CC=C21
24405,C1CC2C1N1C=CN=C21
24406,C1CC2C1N1C=NC=C21
24407,C1NC2C1N1C=CN=C21
24408,C1NC2C1N1C=NC=C21
24409,C1OC2C1N1C=CC=C21
24410,C1OC2C1N1C=CN=C21
24411,C1OC2C1N1C=NC=C21
24412,C1CN2C=CC=C2C=C1
24413,C1CN2C=CN=C2C=C1
24414,C1CN2C=NC=C2C=C1
24415,C1CCC2=CC=CN2C1
24416,C1CCC2=CN=CN2C1
24417,C1CCC2=NC=CN2C1
24418,C1CN2C=CC=C2CO1
24419,C1CN2C=CN=C2CN1
24420,C1CN2C=CN=C2CO1
24421,C1CN2C=NC=C2CO1
24422,C1CNC2=CC=CN2C1
24423,C1COC2=CC=CN2C1
24424,C1COC2=CN=CN2C1
24425,C1COC2=NC=CN2C1
24426,O=C(C#C)C1=CC=CN1
24427,O=C(C#C)C1=CC=CO1
24428,O=C(C#C)C1=CN=CN1
24429,O=C(C#C)C1=CN=CO1
24430,O=C(C#C)C1=NC=CN1
24431,O=C(C#C)C1=NC=CO1
24432,O=C(C#N)C1=CC=CN1
24433,O=C(C#N)C1=CC=CO1
24434,O=C(C#N)C1=CN=CN1
24435,O=C(C#N)C1=CN=CO1
24436,O=C(C#N)C1=NC=CN1
24437,O=C(C#N)C1=NC=CO1
24438,O=C(C#C)C1=CNC=C1
24439,O=C(C#C)C1=CNC=N1
24440,O=C(C#C)C1=COC=C1
24441,O=C(C#C)C1=COC=N1
24442,O=C(C#N)C1=CNC=C1
24443,O=C(C#N)C1=CNC=N1
24444,O=C(C#N)C1=COC=C1
24445,O=C(C#N)C1=COC=N1
24446,O=C(C#C)N1C=CC=C1
24447,O=C(C#C)N1C=CN=C1
24448,O=C(C#N)N1C=CC=C1
24449,O=C(C#N)N1C=CN=C1
24450,O=C1C=CC2=C1C=CN2
24451,O=C1C=CC2=C1C=CO2
24452,O=C1C=CC2=C1N=CN2
24453,O=C1C=CC2=C1N=CO2
24454,O=C1C=CC2=C1NC=C2
24455,O=C1C=CC2=C1NC=N2
24456,O=C1C=CC2=C1OC=C2
24457,O=C1C=CC2=C1OC=N2
24458,O=C1C=CC2=CC=CN12
24459,O=C1C=CC2=CN=CN12
24460,O=C1C=CC2=NC=CN12
24461,O=C1C=CN2C=CC=C12
24462,O=C1C=CN2C=CN=C12
